userName,at,content
Pengguna Google,2025-02-27 20:31:35,"sangat bagus, ini seperti yang ku inginkan sejak dulu"
Pengguna Google,2025-02-27 20:25:55,Tambahankan mode battle pliissss
Pengguna Google,2025-02-27 20:15:38,Game sangat bagus sekali saya suka bermain ini
Pengguna Google,2025-02-27 20:06:02,bagus tapi berat
Pengguna Google,2025-02-27 19:00:16,"Jadi males main semenjak 2x pull char event dapet qiqi mulu, xianyun dan mavuika gagal dibawa pulang, temen ane hoki dapet terus tiap event 😮‍💨"
Pengguna Google,2025-02-27 18:45:34,Best game in the world
Pengguna Google,2025-02-27 18:11:07,Beratin dikit dong gamenya 😹 game rendahan kasih 5tb dong😹
Pengguna Google,2025-02-27 18:04:51,Kenapa tidak bisa login hanya menampilkan full putih beberapa menit baru hitam.saya tunggu-tunggu tidak masuk juga ke dalam game padahal ruang penyimpanan tidak penuh
Pengguna Google,2025-02-27 18:02:14,"Lama unduh data ny lelett gak pernah di mainin karena lama kalii, saya login loading nya 0.01 bayangin lama broo keburu habis batre hp syaa"
Pengguna Google,2025-02-27 17:54:09,game kikir no 1 untuk gacha nya.. berbeda ama saudara nya ramah pity.. walau di top up pun pity itu cm gimmic. banner nya apa dapet nya apa
Pengguna Google,2025-02-27 17:28:03,lumayan
Pengguna Google,2025-02-27 16:23:43,Saran: adakan fitur skip dialog
Pengguna Google,2025-02-27 15:49:43,game udah seru cuma tolong dong buat developer nya tambahin fitur skip di quest biasa ama npc lalu kasih lah si MC pedang yang lebih keren dikit waktu scane bertarung nya lebih keren pkonyaa di tunggu perubahan nya trimakasih.
Pengguna Google,2025-02-27 15:29:11,Game kebanyakan yapping 😹
Pengguna Google,2025-02-27 15:17:43,"I am playing this game from the end of 2021 more or less, now I am retired. Why? because my account was stolen from an account buying and selling case. Is it possible to restore my account? Thank You. And goodbye Genshin Impact, thanks for all the memories"
Pengguna Google,2025-02-27 14:43:47,lumayan lah tetapi pelit ghaca red nya rendah Mulu
Pengguna Google,2025-02-27 14:21:10,Jelek 👹👺👹👺lama
Pengguna Google,2025-02-27 13:51:26,Makasih udah inget ultahku
Pengguna Google,2025-02-27 13:30:04,ada yg eror pas download data
Pengguna Google,2025-02-27 13:16:28,Keren
Pengguna Google,2025-02-27 13:01:16,Setelah main langsung ke tagihan
Pengguna Google,2025-02-27 13:00:30,"Terlalu sedikit ketika memberikan sebuah primogem dari event, spiral abyss dan quest"
Pengguna Google,2025-02-27 12:22:30,game gacor
Pengguna Google,2025-02-27 12:12:58,Sekaliny update langsung 7gb.
Pengguna Google,2025-02-27 11:16:37,Sangat seru sekali. Namun untuk spek handphone seperti saya harus menghapus beberapa aplikasi baru bisa download game ini. Karena sizenya besar sekali untuk handphone saya. Overall bagus sih
Pengguna Google,2025-02-27 08:36:51,Bagus no komen
Pengguna Google,2025-02-27 08:28:41,"Amazing story line, characteristic, etc But in some condition on the event, some hero (not the main aether/lumin) DOES NOT HAVE sound when the conversation. Thats boring"
Pengguna Google,2025-02-27 08:13:32,Harvestmoon rasa ninja😎😅 mantab
Pengguna Google,2025-02-27 08:03:03,"lama lama boring, imbang dong fanservicenya jangan cowo doang"
Pengguna Google,2025-02-27 07:15:13,Game yang sangat absolute cinema
Pengguna Google,2025-02-27 06:48:34,good
Pengguna Google,2025-02-27 06:23:14,Game petualang yg bagus banget tapi gk berlaku buat hp kentank
Pengguna Google,2025-02-27 01:03:50,kikir
Pengguna Google,2025-02-27 00:25:40,Saya tidak bisa mendownload karna prangkat saya kompetibel padahal baru beli hp baru aneh sekalai
Pengguna Google,2025-02-26 22:11:33,Lama sekali menghubung datanya
Pengguna Google,2025-02-26 20:43:00,Game favorit
Pengguna Google,2025-02-26 19:55:57,"1 kata untuk game ini pay to win,soal nya ini cara dapet karakternya itu harus quest dulu atau BELI! terus equipment op itu harus quest dulu atau BELI! Aku saranin jangan download soal nya ram sampe 30gb lebih. Menurut ku mata uang di genshin itu terlalu mahal jadi kurangin lah karena mata uang Indonesia kecil seperti dolar itu kisaran 14 sampe 15 kalo gak salah jadi KASIH DISKON"
Pengguna Google,2025-02-26 19:55:30,game kikir anj
Pengguna Google,2025-02-26 19:27:34,"Pura-pura Lemah, Padahal Aslinya Raja Boti."
Pengguna Google,2025-02-26 19:21:41,kikir impact
Pengguna Google,2025-02-26 18:07:00,"Please hoyoverse akun saya kena hack main udh hampir 5 tahun karakter sama senjata nya banyak. Sedih banget saya tbtb gabisa login karena password-nya udh di ganti sama org, mau reset password tapi harus verifikasi ke email yang udh di ganti sama orng yang ngehack, ngirim formulir recovery akun ditolak sama hoyoverse. Hancur banget hati ku. Sakit sedih, tolong bantu saya hoyoverse :("
Pengguna Google,2025-02-26 18:01:55,Untuk grafik bagus dan semuanya bagus cuma ada satu nih harus di pertimbangkan di bagian obrolan gak ada terjemahan bahasa jadi sulit di mengerti kalo dapat random tolongg di kasi fitur terjemahan buat yang ga bisa bahasa Inggris
Pengguna Google,2025-02-26 17:51:00,"Loading lama ludu nunggu 1 jam baru selesai tolong lah yaa jangan ditambahin ini 0,10 itu makin lama loading nyaaa"
Pengguna Google,2025-02-26 17:37:48,"Keren,enak di mainin"
Pengguna Google,2025-02-26 17:34:26,game nya mudah panas
Pengguna Google,2025-02-26 17:25:24,"Reward sangat kecil dibandingkan game lain. Bahkan ketika memenangkan nominasi, seperti tidak ada reward untuk perjuangan playernya. GAME SCAM, MENIPU DALAM GACHA. Tidak direkomendasikan!."
Pengguna Google,2025-02-26 16:48:46,"Gameplay wow.. grafic wow juga.. tapi sayang,, manjatnya lama!!"
Pengguna Google,2025-02-26 16:42:41,Mantaaap
Pengguna Google,2025-02-26 16:36:26,aku suka game ini
Pengguna Google,2025-02-26 16:20:01,Keren bangettt
Pengguna Google,2025-02-26 16:15:19,Bagus walaupun game kikir
Pengguna Google,2025-02-26 15:23:09,"Game Ini sudah masterpiece bagi saya,cuman tolong lah sizenya di kecilkan jangan terlalu besar banget gitu,mohon di optimize juga,sehabis update malah lebih suttering saat main,itu saja dari saya,semangatt Hoyoverse.👍"
Pengguna Google,2025-02-26 14:02:27,Indah banget!!!
Pengguna Google,2025-02-26 14:00:49,Game bagus dengan fandom yang tolol game bagus komunitas sampah saran aja musnahkan tuh fandom yang ngatain game lain burik dengan membandingkan pendapat padahal top up aja kaga pernah wkwkkwkw
Pengguna Google,2025-02-26 13:00:16,Kikir
Pengguna Google,2025-02-26 12:42:56,Tambah pelit
Pengguna Google,2025-02-26 12:21:33,Ya berat sih.. tapi ......
Pengguna Google,2025-02-26 12:18:33,Keren
Pengguna Google,2025-02-26 11:55:29,"Sebagai player yang lumayan lama bermain Genshin Impact, saya rasa semakin kesini update semakin monoton.. Memulai cerita, mendengarkan karakter berbicara, mendapatkan Primogems. Berulang-ulang seperti itu, sangat membosankan. Tolong untuk kedepannya lebih menambahkan hack&slash, itu yang kami harapkan dari game ini. Selain itu, tolong jangan terlalu memaksakan Fan Service, kami sudah mendapatkan banyak karakter perempuan, dan membutuhkan karakter laki-laki baru, Semoga lebih baik kedepannya."
Pengguna Google,2025-02-26 11:50:53,"Terlalu banyak update, mana pas update selalu dari awal dengan size besar. Padahal event nya sedikit"
Pengguna Google,2025-02-26 11:19:43,BAGUSSS BANGETT GAME NYAAAA
Pengguna Google,2025-02-26 09:42:11,Give me five stars you stingy company
Pengguna Google,2025-02-26 09:26:56,dah ampas pas ke natlan tambah ampas
Pengguna Google,2025-02-26 09:12:57,annive pelit
Pengguna Google,2025-02-26 09:08:39,"quest nya kebanyakan yappingnya sampe puyeng gua denger charnya ngoceh kalo bisa Adain tombol skip lah,gw main ini game cuma buat gebuck gebuck monster"
Pengguna Google,2025-02-26 08:49:02,Parah ngomong nya kepanjangan kocak
Pengguna Google,2025-02-26 07:03:00,Saya baru pertamakali coba game ini dan ya game ini bagus
Pengguna Google,2025-02-26 06:29:20,Mang hoyo husbando nya banyakin dong
Pengguna Google,2025-02-26 05:55:07,Terlalu banyak karakter perempuan saya sudah muak
Pengguna Google,2025-02-26 00:17:22,Game nya bagus dan seru buat orang yang menikmati game story mah ga peduli karakter nya mau yang keluar apaan trus kalo ada skip button gunanya VA buat apaan tau gitu mending ga ush ada orng yang ngisi suara kalo ada tombol skip mah lagian tinggal main ribet bener kalo masalah reconnect masih oke kesel gw jga cuma kalo masalah skip button ya harus di pertimbangkan sih soalnya buat apa ada Voice Actor tapi ada tombol skip kan jadi ga guna itu Voice Actor nya percuma ngisi suara kalo bisa di skip
Pengguna Google,2025-02-26 00:15:07,"Game yapping, semua update nya cuma narasi doang ga ada mekanik,puzzle, atau hal"" pantas dikatakan seru, semua quest nya isinya ngobroooool aja, ampe ngantuk bacanya, boring, exploring bikin boring, harus dipaksa ngikutin alur lantas buat apa ada opsi, mending ditonton aja daripada dimainin, eh mending tutup aja ga lanjut ke snejnaya"
Pengguna Google,2025-02-25 22:57:59,Kapan support controlel
Pengguna Google,2025-02-25 22:17:06,Mantap banget
Pengguna Google,2025-02-25 21:51:02,"game nya udah bagus, tapi wifi ku sering ngelag"
Pengguna Google,2025-02-25 21:35:34,"Aku sangat suka genshin impact karena menghadirkan banyak waifu di setiap update🌹🥰, jika perlu karakter cowo di tiadakan"
Pengguna Google,2025-02-25 20:40:44,GGWP GI
Pengguna Google,2025-02-25 19:57:07,"Game g jelas,reward dikit,story bertele-tele,boring,g jelas,banyak omong.terus suka ngerilis char cewek yang g guna,sering ngerilis char yang g pernah di singgung malah rilis(Mizuki)dah gitu desainnya jelek,kit nya jelek.suka ngerilis char yang desainnya jelek,skill nya biasa aja,ultinya biasa aja malah bisa di bilang ULTI char yang baru rilis dari sekarang itu jelek-jelek"
Pengguna Google,2025-02-25 19:39:35,Game nya seru ada mode ceritanya😁😁
Pengguna Google,2025-02-25 19:38:46,Game seru cuman kikir
Pengguna Google,2025-02-25 19:32:03,Berat Ben
Pengguna Google,2025-02-25 19:11:37,BENERIN DLU TUH JARINGAN KIKIR
Pengguna Google,2025-02-25 19:07:11,Mantul
Pengguna Google,2025-02-25 18:28:54,"Game kikir kebanyakan yapping, story ampas monoton jadi babu negara org mulu tolol"
Pengguna Google,2025-02-25 18:23:23,"dialog nya BANYAK bgt plss, mana skipnya lambatt, pls adain fitur skip dialog.. apalagi archon quest bnyk banget dialognya 1-2 jam coba, masa 1-2 jam cuma ngebaca dialog doang, langsung ke questnya aja napa😭, ga banyak orang punya waktu untuk ngebaca dialog, kenapa ga ringkas ringkas aja gitu💔. kalo pake pihak ke 2 cuma untuk skip dialog langsung kena ban jadi emg ribet bgt"
Pengguna Google,2025-02-25 17:28:53,The real game tapi kikir
Pengguna Google,2025-02-25 16:46:17,"saat sampai di natlan cerita nya bagus, karakteroke tapi cuman bacot banget kebanyakan ngomong alias cerita, sayamohon untuk tambahkan fitur skip"
Pengguna Google,2025-02-25 15:03:28,Permainan ini udah bagus tapi berat banget
Pengguna Google,2025-02-25 14:20:27,One of the best game I've ever played
Pengguna Google,2025-02-25 14:15:52,"Loading masuknya lama bet, mengompilasi shader mulu bangke. Tolong dipercepat loadingnya masuk gamenya lah"
Pengguna Google,2025-02-25 14:10:51,Seru dimainkan bersama anak..
Pengguna Google,2025-02-25 12:43:17,Game kikir ga pernah sedekah primo
Pengguna Google,2025-02-25 12:43:06,good game
Pengguna Google,2025-02-25 11:43:41,Kgk ngotak
Pengguna Google,2025-02-25 11:07:40,kikir
Pengguna Google,2025-02-25 11:02:10,Bagus game nga tapi tolong pertemukan raiden ei dengan unknown god agar bisa seperti kiana and mei
Pengguna Google,2025-02-25 10:05:15,Semoga update yg akan datang ada fitur ganti traveler (lumine dan aether)
Pengguna Google,2025-02-25 09:56:59,"Game in not supported on emulator Android,and PC version is very very big size file(i need,no we need delete quest features on PC same as mobile features."
Pengguna Google,2025-02-25 07:05:30,game nya bagus
Pengguna Google,2025-02-25 07:01:29,"Min hoyo rilis char cowo dong, masa cewe mulu, lama-lama genshin jadi game fanservice"
Pengguna Google,2025-02-25 06:44:08,Wahai admin yang terhormat akun saya via id setelah lama tidak login ada keterangannya terlalu banyak permintaan ndan coba lagi nanti udah dicoba sampe 4 hari isinya begitu terus ada apa ini apa memang servernya udah tutup ya?
Pengguna Google,2025-02-25 05:09:32,"hoyo ayo dong bikin fitur ""ambil semua"" di achievement, aku udah nimbun 300 achievement gara-gara malas ngambil satu satu😭😭😭"
Pengguna Google,2025-02-24 23:00:59,bagus sekali tapi sayang di hp game ini tidak se realistis di pc
Pengguna Google,2025-02-24 21:43:18,Tolong dong mencari primogemsnya di permudah🙏
Pengguna Google,2025-02-24 21:27:15,seru
Pengguna Google,2025-02-24 20:36:40,Nice game
Pengguna Google,2025-02-24 19:34:57,game pembuat kerja rodi baru kali ini loh ketemu game dengan sistem gacha paling ampas yang bener aja dong masa dapet artefak udah bagus udah double CRIT lah yang naik malah deff apasih maunya developer game ini ingin membuat player semakin lama bermain game??? Yang ada jenuh saran aja mending di perbaiki sistem gachanya jangan menyusahkan player
Pengguna Google,2025-02-24 19:32:26,Game seru
Pengguna Google,2025-02-24 19:22:31,"Saya akui Genshin improve buwanget lho ya😹. Udah main Genshin dari 1.0. Gila, berubah banget. Walau archon quest Natlan tidak sebagus dan tidak sememoranble Inazuma, Sumeru, Fontaine, saya rasa gameplay yang ditawarkan tetap ada perkembangan. Jadi meski secara story biasa aja, gameplay banyak yang ditingkatkan. Apalagi di bagian eksplorasi dan gameplay karakter. Dan untuk minigame di versi terbaru, rasanya banyak yang improve. Apalagi di story quest Mizuki. Dan fan service? who care."
Pengguna Google,2025-02-24 18:54:53,"Gem suki anjir , masa banyakan char cewe yg cowo dikit bngt jir lah, mana suka kikir lagi 😡😡😡,setori nya bikin ngantuk jir lah mana ga ada tombol sekip"
Pengguna Google,2025-02-24 18:48:41,Game terbaik
Pengguna Google,2025-02-24 18:41:34,"lebih baik dari drive zone online, di game ini meskipun grafik sangat bagus hp saya tdk sama sekali ngelek paling ngeframe dikit jarang pula, sementara drive zone grafik bagus ngelek padahal cuma 2GB dan genshin impact aja 17GB+ Dan itupun tidak ngelek, dan kalau drive zone grafik super rendah malah kayak epep BETA memang lebih baik main genshin impact meskipun bermekanik keras dan berfikir keras , sekian terimakasih"
Pengguna Google,2025-02-24 18:31:07,TAMBAHIN FITUR SKIP DIALOG NYA ANJENG
Pengguna Google,2025-02-24 18:22:04,anj game kikir
Pengguna Google,2025-02-24 18:19:27,wahh admin nya sangat ramah dan fas respon
Pengguna Google,2025-02-24 17:35:04,"Game kikir, gak ada peningkatan signifikan. Milking karakter doang tapi development karakter lain di anak tirikan, animasi kaku dan daur ulang. 4 tahun jadi game beta doang bukan game global rilis ini mah."
Pengguna Google,2025-02-24 16:56:05,Mantap
Pengguna Google,2025-02-24 15:55:51,Ceweknya cantik banget ya ampun waifuku
Pengguna Google,2025-02-24 15:52:02,Yaallah pengen banget dwld gensin tapi penyimpananku cuma 8 gb:(
Pengguna Google,2025-02-24 15:26:33,seru abiss gameplay nya
Pengguna Google,2025-02-24 14:39:02,ku kasih star 2 kebanyakan ngoceh
Pengguna Google,2025-02-24 14:29:12,download data nya lama
Pengguna Google,2025-02-24 13:55:28,"loadingny lama bgt😭, nungguny mles"
Pengguna Google,2025-02-24 13:55:04,"sangat memuaskan dan memanjakan mata, cuman skali kali kasih tiket gratis buat gacha"":))"
Pengguna Google,2025-02-24 13:42:37,"tolong dibaca ya hoyoverse, jadi gw baru aja comeback setelah lama hiatus, yang gw perhatiin ni game mmm lumayan ada beberapa fitur menarik. jadi gw kasih bintang 3 dulu yak nanti kalo gw dapet furina gw update ke bintang 5 😹"
Pengguna Google,2025-02-24 13:03:21,"Game silit Pantas emang dapat B1 , storynya aja silit gada bagus-bagus, kita dipaksa baca story silit itu"
Pengguna Google,2025-02-24 11:34:58,"Dear developer. Tolong tambahkan fitur skip untuk story"" nya 30min cuman buat dengerin orang bicara ga ngotak"
Pengguna Google,2025-02-24 11:18:39,buat kan fitur skip story
Pengguna Google,2025-02-24 11:00:25,Best game!!
Pengguna Google,2025-02-24 10:54:51,Public enemy
Pengguna Google,2025-02-24 10:46:22,"game yang sangat seru meskipun awal"" masi binggung tapi game nya asikkk dan sangat menghibur,, cocok untuk di tamatkan sihhh😍😍😍😍☺️☺️☺️☺️"
Pengguna Google,2025-02-24 08:49:00,I like it
Pengguna Google,2025-02-24 08:36:25,tolong permudah stat artefak yang di mau dan perbanyak bansos primo. otw bintang 5
Pengguna Google,2025-02-24 08:15:01,Nice
Pengguna Google,2025-02-24 06:54:23,Sistem upgrade artefak kau busuk
Pengguna Google,2025-02-24 06:08:53,Now log in quickly and continue the adventure is good too.
Pengguna Google,2025-02-24 05:42:25,Bagus
Pengguna Google,2025-02-24 02:06:56,QOL MANA? JUALAN FANSERVISE MULU!!!!
Pengguna Google,2025-02-24 01:22:02,"Overall dah oke yg kurang menurutku di versi android gk bisa make gamepad gk kaya zz ama honkai strail itu bisa dah otomatis ke mapping kalo konek gamepad, tolong kedepannya bisa make gamepad"
Pengguna Google,2025-02-24 01:04:14,game terbaik yang pernah ada
Pengguna Google,2025-02-24 00:09:48,Bagus
Pengguna Google,2025-02-23 23:56:28,Jossssss
Pengguna Google,2025-02-23 21:36:18,game kikir gw kalah rate of terus cuma 1 kali menang rate off mana di kasih diluc terus sampe c4
